#ReleaseY	RecaptureY	Yearclass	Nscan	R	r	Type
2015	2016	2002	2443.421761	293.8063492	1.258531746	1
2015	2016	2001	895.4061333	217.4730159	1.529365079	1
2015	2016	2000	335.23062	135.8063492	0.196031746	1
2015	2016	1999	191.3970055	24.25	0	1
2015	2016	1998	0	24.25	0	1
2015	2016	1997	0	91.42857143	0.107142857	1
2015	2017	2013	30698.33818	464.2320985	1.337244948	1
2015	2017	2012	54674.06318	829.4847969	3.445753788	1
2015	2017	2011	107733.3195	2955.462859	14.01645946	1
2015	2017	2010	92132.45101	5274.427225	24.14151647	1
2015	2017	2009	60064.37454	5271.507515	22.60914816	1
2015	2017	2008	50879.49277	8469.179012	35.42216901	1
2015	2017	2007	39882.41893	5619.879147	22.58159536	1
2015	2017	2006	23891.12435	6499.588011	24.94457622	1
2015	2017	2005	12815.99635	5148.148672	18.5916055	1
2015	2017	2004	3140.394445	1513.284879	4.611946533	1
2015	2017	2003	1811.443666	1072.7915	2.821794069	1
2015	2017	2002	276.2971895	293.8063492	0.646825397	1
2015	2017	2001	0	217.4730159	0.146825397	1
2015	2017	2000	237.646924	135.8063492	0.396825397	1
2015	2017	1999	0	24.25	0	1
2015	2017	1998	0	24.25	0	1
2015	2017	1997	0	91.42857143	0.285714286	1
2015	2018	2013	44421.10335	464.2320985	0.905754344	1
2015	2018	2012	57036.62624	829.4847969	1.227294565	1
2015	2018	2011	119543.6038	2955.462859	5.347368833	1
2015	2018	2010	108687.2391	5274.427225	11.04029928	1
2015	2018	2009	41926.20225	5271.507515	10.81189825	1
2015	2018	2008	39953.40063	8469.179012	17.10074691	1
2015	2018	2007	29140.13472	5619.879147	11.46968612	1
2015	2018	2006	17282.59917	6499.588011	11.43027609	1
2015	2018	2005	5626.355579	5148.148672	9.593148049	1
2015	2018	2004	2539.856285	1513.284879	2.060776942	1
2015	2018	2003	605.4980916	1072.7915	1.88656015	1
2015	2018	2002	155.8200378	293.8063492	0.585714286	1
2015	2018	2001	0	217.4730159	0.335714286	1
2015	2018	2000	0	135.8063492	0.169047619	1
2015	2018	1999	0	24.25	0	1
2015	2018	1998	0	24.25	0	1
2015	2018	1997	0	91.42857143	0.035714286	1
2015	2019	2013	50910.30956	464.2320985	0.280892434	1
2015	2019	2012	47038.2699	829.4847969	1.173537806	1
2015	2019	2011	87331.47766	2955.462859	5.118343889	1
2015	2019	2010	77710.59612	5274.427225	7.871128835	1
2015	2019	2009	29651.34088	5271.507515	6.767208148	1
2015	2019	2008	22475.42533	8469.179012	9.568811911	1
2015	2019	2007	15337.42302	5619.879147	5.248597685	1
2015	2019	2006	7230.909171	6499.588011	4.534678959	1
2015	2019	2005	2237.217421	5148.148672	3.52101086	1
2015	2019	2004	937.0975512	1513.284879	0.436769006	1
2015	2019	2003	135.6654799	1072.7915	0.391520468	1
2015	2019	2002	0	293.8063492	0.043055556	1
2015	2019	2001	210.7585738	217.4730159	0.022222222	1
2015	2019	2000	0	135.8063492	0.022222222	1
2015	2019	1999	0	24.25	0	1
2015	2019	1998	0	24.25	0	1
2015	2019	1997	0	91.42857143	0	1
2015	2020	2013	53083.62747	464.2320985	0.095707248	1
2015	2020	2012	61620.78695	829.4847969	0.604093361	1
2015	2020	2011	110470.858	2955.462859	5.430135272	1
2015	2020	2010	99081.83964	5274.427225	7.991007897	1
2015	2020	2009	39505.30058	5271.507515	6.378300362	1
2015	2020	2008	29244.73573	8469.179012	8.697089947	1
2015	2020	2007	19391.47668	5619.879147	5.069160998	1
2015	2020	2006	9212.587104	6499.588011	3.608654573	1
2015	2020	2005	5012.934232	5148.148672	2.792517007	1
2015	2020	2004	1529.16938	1513.284879	0.125	1
2015	2020	2003	347.1000812	1072.7915	0.166666667	1
2015	2020	2002	0	293.8063492	0.041666667	1
2015	2020	2001	0	217.4730159	0	1
2015	2020	2000	0	135.8063492	0	1
2015	2020	1999	0	24.25	0	1
2015	2020	1998	0	24.25	0	1
2015	2020	1997	0	91.42857143	0	1
2016	2017	2014	58769.58206	804.3952941	3.026535948	1
2016	2017	2013	30698.33818	1874.249281	14.92797386	1
2016	2017	2012	54674.06318	1484.30708	10.15447185	1
2016	2017	2011	107733.3195	5069.974814	34.40173875	1
